8 159
1 1 14 4 5
1 1 14 4 5
1 1 14 4 5
1 1 14 4 5
1 1 14 4 5
1 1 14 4 5
1 1 14 4 5
1 1 14 4 5
1 1 14 4 5
1 1 14 4 5
1 1 14 5 5
1 1 14 5 5
1 1 14 5 5
1 1 14 5 5
1 1 14 5 5
1 1 14 5 5
1 1 14 5 5
1 1 14 5 5
1 1 14 5 5
1 1 14 5 5
1 1 14 6 5
1 1 14 6 5
1 1 14 6 5
1 1 14 6 5
1 1 14 6 5
1 1 14 6 5
1 1 14 6 5
1 1 14 6 5
1 1 14 6 5
1 1 14 6 5
1 1 14 7 5
1 1 14 7 5
1 1 14 7 5
1 1 14 7 5
1 1 14 7 5
1 1 14 7 5
1 1 14 7 5
1 1 14 7 5
1 1 14 7 5
1 1 14 7 5
1 1 14 8 5
1 1 14 8 5
1 1 14 8 5
1 1 14 8 5
1 1 14 8 5
1 1 14 8 5
1 1 14 8 5
1 1 14 8 5
1 1 14 8 5
1 1 14 8 5
1 2 14 4 5
1 2 14 4 5
1 2 14 4 5
1 2 14 4 5
1 2 14 4 5
1 2 14 4 5
1 2 14 4 5
1 2 14 4 5
1 2 14 4 5
1 2 14 4 5
1 2 14 4 5
1 2 14 5 5
1 2 14 5 5
1 2 14 5 5
1 2 14 5 5
1 2 14 5 5
1 2 14 5 5
1 2 14 5 5
1 2 14 5 5
1 2 14 5 5
1 2 14 5 5
1 2 14 5 5
1 2 14 6 5
1 2 14 6 5
1 2 14 6 5
1 2 14 6 5
1 2 14 6 5
1 2 14 6 5
1 2 14 6 5
1 2 14 6 5
1 2 14 6 5
1 2 14 6 5
1 2 14 7 5
1 2 14 7 5
1 2 14 7 5
1 2 14 7 5
1 2 14 7 5
1 2 14 7 5
1 2 14 7 5
1 2 14 7 5
1 2 14 7 5
1 2 14 7 5
1 2 14 8 5
1 2 14 8 5
1 2 14 8 5
1 2 14 8 5
1 2 14 8 5
1 2 14 8 5
1 2 14 8 5
1 2 14 8 5
1 2 14 8 5
1 2 14 8 5
1 3 14 4 5
1 3 14 4 5
1 3 14 4 5
1 3 14 4 5
1 3 14 4 5
1 3 14 4 5
1 3 14 4 5
1 3 14 4 5
1 3 14 4 5
1 3 14 4 5
1 3 14 5 5
1 3 14 5 5
1 3 14 5 5
1 3 14 5 5
1 3 14 5 5
1 3 14 5 5
1 3 14 5 5
1 3 14 5 5
1 3 14 5 5
1 3 14 5 5
1 3 14 6 5
1 3 14 6 5
1 3 14 6 5
1 3 14 6 5
1 3 14 6 5
1 3 14 6 5
1 3 14 6 5
1 3 14 6 5
1 3 14 6 5
1 3 14 6 5
1 3 14 6 5
1 3 14 7 5
1 3 14 7 5
1 3 14 7 5
1 3 14 7 5
1 3 14 7 5
1 3 14 7 5
1 3 14 7 5
1 3 14 7 5
1 3 14 7 5
1 3 14 7 5
1 3 14 7 5
1 3 14 8 5
1 3 14 8 5
1 3 14 8 5
1 3 14 8 5
1 3 14 8 5
1 3 14 8 5
1 3 14 8 5
1 3 14 8 5
1 3 14 8 5
1 3 14 8 5
1 4 23 2 12
1 5 12 2 11
1 6 12 3 11
1 7 12 3 11
1 8 12 3 11
